timestamp,traffic_mbps,hour,day_of_week,is_weekend,month
2023-03-09 12:00:00,685.32,12,Thursday,0,3
2023-03-09 13:00:00,656.82,13,Thursday,0,3
2023-03-09 14:00:00,619.79,14,Thursday,0,3
2023-03-09 15:00:00,556.1,15,Thursday,0,3
2023-03-09 16:00:00,563.32,16,Thursday,0,3
2023-03-09 17:00:00,661.47,17,Thursday,0,3
2023-03-09 18:00:00,766.81,18,Thursday,0,3
2023-03-09 19:00:00,867.29,19,Thursday,0,3
2023-03-09 20:00:00,955.08,20,Thursday,0,3
2023-03-09 21:00:00,774.75,21,Thursday,0,3
2023-03-09 22:00:00,754.8,22,Thursday,0,3
2023-03-09 23:00:00,1077.84,23,Thursday,0,3
2023-03-10 00:00:00,505.54,0,Friday,0,3
2023-03-10 01:00:00,468.78,1,Friday,0,3
2023-03-10 02:00:00,457.81,2,Friday,0,3
2023-03-10 03:00:00,447.03,3,Friday,0,3
2023-03-10 04:00:00,553.08,4,Friday,0,3
2023-03-10 05:00:00,447.67,5,Friday,0,3
2023-03-10 06:00:00,599.89,6,Friday,0,3
2023-03-10 07:00:00,710.99,7,Friday,0,3
2023-03-10 08:00:00,785.37,8,Friday,0,3
2023-03-10 09:00:00,723.34,9,Friday,0,3
2023-03-10 10:00:00,796.94,10,Friday,0,3
2023-03-10 11:00:00,801.55,11,Friday,0,3
2023-03-10 12:00:00,699.61,12,Friday,0,3
2023-03-10 13:00:00,641.9,13,Friday,0,3
2023-03-10 14:00:00,527.72,14,Friday,0,3
2023-03-10 15:00:00,522.59,15,Friday,0,3
2023-03-10 16:00:00,495.16,16,Friday,0,3
2023-03-10 17:00:00,688.1,17,Friday,0,3
2023-03-10 18:00:00,755.23,18,Friday,0,3
2023-03-10 19:00:00,963.92,19,Friday,0,3
2023-03-10 20:00:00,910.7,20,Friday,0,3
2023-03-10 21:00:00,798.45,21,Friday,0,3
2023-03-10 22:00:00,738.03,22,Friday,0,3
2023-03-10 23:00:00,585.47,23,Friday,0,3
2023-03-11 00:00:00,537.99,0,Saturday,1,3
2023-03-11 01:00:00,485.53,1,Saturday,1,3
2023-03-11 02:00:00,444.73,2,Saturday,1,3
2023-03-11 03:00:00,550.47,3,Saturday,1,3
2023-03-11 04:00:00,447.89,4,Saturday,1,3
2023-03-11 05:00:00,494.77,5,Saturday,1,3
2023-03-11 06:00:00,613.73,6,Saturday,1,3
2023-03-11 07:00:00,737.88,7,Saturday,1,3
2023-03-11 08:00:00,880.94,8,Saturday,1,3
2023-03-11 09:00:00,924.9,9,Saturday,1,3
2023-03-11 10:00:00,932.12,10,Saturday,1,3
2023-03-11 11:00:00,821.43,11,Saturday,1,3
2023-03-11 12:00:00,648.73,12,Saturday,1,3
2023-03-11 13:00:00,659.35,13,Saturday,1,3
2023-03-11 14:00:00,687.38,14,Saturday,1,3
2023-03-11 15:00:00,521.51,15,Saturday,1,3
2023-03-11 16:00:00,583.53,16,Saturday,1,3
2023-03-11 17:00:00,603.91,17,Saturday,1,3
2023-03-11 18:00:00,764.92,18,Saturday,1,3
2023-03-11 19:00:00,961.53,19,Saturday,1,3
2023-03-11 20:00:00,1005.0,20,Saturday,1,3
2023-03-11 21:00:00,942.81,21,Saturday,1,3
2023-03-11 22:00:00,798.86,22,Saturday,1,3
2023-03-11 23:00:00,639.01,23,Saturday,1,3
2023-03-12 00:00:00,461.89,0,Sunday,1,3
2023-03-12 01:00:00,551.94,1,Sunday,1,3
2023-03-12 02:00:00,534.86,2,Sunday,1,3
2023-03-12 03:00:00,446.32,3,Sunday,1,3
2023-03-12 04:00:00,432.77,4,Sunday,1,3
2023-03-12 05:00:00,573.92,5,Sunday,1,3
2023-03-12 06:00:00,714.55,6,Sunday,1,3
2023-03-12 07:00:00,770.94,7,Sunday,1,3
2023-03-12 08:00:00,775.95,8,Sunday,1,3
2023-03-12 09:00:00,848.2,9,Sunday,1,3
2023-03-12 10:00:00,876.87,10,Sunday,1,3
2023-03-12 11:00:00,826.95,11,Sunday,1,3
2023-03-12 12:00:00,738.31,12,Sunday,1,3
2023-03-12 13:00:00,628.54,13,Sunday,1,3
2023-03-12 14:00:00,600.77,14,Sunday,1,3
2023-03-12 15:00:00,599.49,15,Sunday,1,3
2023-03-12 16:00:00,550.1,16,Sunday,1,3
2023-03-12 17:00:00,678.96,17,Sunday,1,3
2023-03-12 18:00:00,677.84,18,Sunday,1,3
2023-03-12 19:00:00,1027.04,19,Sunday,1,3
2023-03-12 20:00:00,946.92,20,Sunday,1,3
2023-03-12 21:00:00,933.53,21,Sunday,1,3
2023-03-12 22:00:00,756.83,22,Sunday,1,3
2023-03-12 23:00:00,584.2,23,Sunday,1,3
2023-03-13 00:00:00,516.23,0,Monday,0,3
2023-03-13 01:00:00,943.95,1,Monday,0,3
2023-03-13 02:00:00,455.62,2,Monday,0,3
2023-03-13 03:00:00,455.12,3,Monday,0,3
2023-03-13 04:00:00,537.55,4,Monday,0,3
2023-03-13 05:00:00,594.23,5,Monday,0,3
2023-03-13 06:00:00,591.36,6,Monday,0,3
2023-03-13 07:00:00,725.41,7,Monday,0,3
2023-03-13 08:00:00,735.73,8,Monday,0,3
2023-03-13 09:00:00,810.48,9,Monday,0,3
2023-03-13 10:00:00,810.32,10,Monday,0,3
2023-03-13 11:00:00,645.15,11,Monday,0,3
2023-03-13 12:00:00,754.26,12,Monday,0,3
2023-03-13 13:00:00,587.17,13,Monday,0,3
2023-03-13 14:00:00,623.39,14,Monday,0,3
2023-03-13 15:00:00,539.34,15,Monday,0,3
2023-03-13 16:00:00,498.2,16,Monday,0,3
2023-03-13 17:00:00,531.97,17,Monday,0,3
2023-03-13 18:00:00,805.69,18,Monday,0,3
2023-03-13 19:00:00,840.48,19,Monday,0,3
2023-03-13 20:00:00,927.81,20,Monday,0,3
2023-03-13 21:00:00,887.04,21,Monday,0,3
2023-03-13 22:00:00,698.7,22,Monday,0,3
2023-03-13 23:00:00,634.86,23,Monday,0,3
2023-03-14 00:00:00,557.5,0,Tuesday,0,3
2023-03-14 01:00:00,514.93,1,Tuesday,0,3
2023-03-14 02:00:00,442.8,2,Tuesday,0,3
2023-03-14 03:00:00,436.68,3,Tuesday,0,3
2023-03-14 04:00:00,572.61,4,Tuesday,0,3
2023-03-14 05:00:00,633.1,5,Tuesday,0,3
2023-03-14 06:00:00,640.12,6,Tuesday,0,3
2023-03-14 07:00:00,703.95,7,Tuesday,0,3
2023-03-14 08:00:00,785.3,8,Tuesday,0,3
2023-03-14 09:00:00,877.72,9,Tuesday,0,3
2023-03-14 10:00:00,774.16,10,Tuesday,0,3
2023-03-14 11:00:00,780.46,11,Tuesday,0,3
2023-03-14 12:00:00,626.05,12,Tuesday,0,3
2023-03-14 13:00:00,655.77,13,Tuesday,0,3
2023-03-14 14:00:00,626.91,14,Tuesday,0,3
2023-03-14 15:00:00,552.66,15,Tuesday,0,3
2023-03-14 16:00:00,557.79,16,Tuesday,0,3
2023-03-14 17:00:00,620.56,17,Tuesday,0,3
2023-03-14 18:00:00,638.53,18,Tuesday,0,3
2023-03-14 19:00:00,794.4,19,Tuesday,0,3
2023-03-14 20:00:00,821.04,20,Tuesday,0,3
2023-03-14 21:00:00,873.68,21,Tuesday,0,3
2023-03-14 22:00:00,777.14,22,Tuesday,0,3
2023-03-14 23:00:00,643.14,23,Tuesday,0,3
2023-03-15 00:00:00,440.66,0,Wednesday,0,3
2023-03-15 01:00:00,552.99,1,Wednesday,0,3
2023-03-15 02:00:00,491.76,2,Wednesday,0,3
2023-03-15 03:00:00,457.69,3,Wednesday,0,3
2023-03-15 04:00:00,488.8,4,Wednesday,0,3
2023-03-15 05:00:00,594.35,5,Wednesday,0,3
2023-03-15 06:00:00,528.22,6,Wednesday,0,3
2023-03-15 07:00:00,721.26,7,Wednesday,0,3
2023-03-15 08:00:00,794.18,8,Wednesday,0,3
2023-03-15 09:00:00,769.61,9,Wednesday,0,3
2023-03-15 10:00:00,834.34,10,Wednesday,0,3
2023-03-15 11:00:00,710.75,11,Wednesday,0,3
2023-03-15 12:00:00,633.77,12,Wednesday,0,3
2023-03-15 13:00:00,738.74,13,Wednesday,0,3
2023-03-15 14:00:00,624.38,14,Wednesday,0,3
2023-03-15 15:00:00,610.78,15,Wednesday,0,3
2023-03-15 16:00:00,656.91,16,Wednesday,0,3
2023-03-15 17:00:00,685.46,17,Wednesday,0,3
2023-03-15 18:00:00,696.74,18,Wednesday,0,3
2023-03-15 19:00:00,872.12,19,Wednesday,0,3
2023-03-15 20:00:00,855.4,20,Wednesday,0,3
2023-03-15 21:00:00,864.0,21,Wednesday,0,3
2023-03-15 22:00:00,785.24,22,Wednesday,0,3
2023-03-15 23:00:00,568.4,23,Wednesday,0,3
2023-03-16 00:00:00,470.19,0,Thursday,0,3
2023-03-16 01:00:00,485.14,1,Thursday,0,3
2023-03-16 02:00:00,441.81,2,Thursday,0,3
2023-03-16 03:00:00,594.36,3,Thursday,0,3
2023-03-16 04:00:00,523.66,4,Thursday,0,3
2023-03-16 05:00:00,491.41,5,Thursday,0,3
2023-03-16 06:00:00,648.69,6,Thursday,0,3
2023-03-16 07:00:00,729.02,7,Thursday,0,3
2023-03-16 08:00:00,796.43,8,Thursday,0,3
2023-03-16 09:00:00,704.96,9,Thursday,0,3
2023-03-16 10:00:00,818.3,10,Thursday,0,3
2023-03-16 11:00:00,808.14,11,Thursday,0,3
2023-03-16 12:00:00,631.17,12,Thursday,0,3
2023-03-16 13:00:00,628.79,13,Thursday,0,3
2023-03-16 14:00:00,640.19,14,Thursday,0,3
2023-03-16 15:00:00,539.62,15,Thursday,0,3
2023-03-16 16:00:00,659.35,16,Thursday,0,3
2023-03-16 17:00:00,617.88,17,Thursday,0,3
2023-03-16 18:00:00,804.32,18,Thursday,0,3
2023-03-16 19:00:00,712.24,19,Thursday,0,3
2023-03-16 20:00:00,855.85,20,Thursday,0,3
2023-03-16 21:00:00,891.62,21,Thursday,0,3
2023-03-16 22:00:00,797.42,22,Thursday,0,3
2023-03-16 23:00:00,651.13,23,Thursday,0,3
2023-03-17 00:00:00,466.05,0,Friday,0,3
2023-03-17 01:00:00,833.76,1,Friday,0,3
2023-03-17 02:00:00,399.79,2,Friday,0,3
2023-03-17 03:00:00,361.72,3,Friday,0,3
2023-03-17 04:00:00,545.05,4,Friday,0,3
2023-03-17 05:00:00,621.45,5,Friday,0,3
2023-03-17 06:00:00,585.18,6,Friday,0,3
2023-03-17 07:00:00,714.4,7,Friday,0,3
2023-03-17 08:00:00,753.38,8,Friday,0,3
2023-03-17 09:00:00,766.48,9,Friday,0,3
2023-03-17 10:00:00,768.94,10,Friday,0,3
2023-03-17 11:00:00,719.06,11,Friday,0,3
2023-03-17 12:00:00,642.97,12,Friday,0,3
2023-03-17 13:00:00,643.25,13,Friday,0,3
2023-03-17 14:00:00,629.89,14,Friday,0,3
2023-03-17 15:00:00,528.81,15,Friday,0,3
2023-03-17 16:00:00,630.33,16,Friday,0,3
2023-03-17 17:00:00,656.06,17,Friday,0,3
2023-03-17 18:00:00,820.57,18,Friday,0,3
2023-03-17 19:00:00,819.14,19,Friday,0,3
2023-03-17 20:00:00,828.04,20,Friday,0,3
2023-03-17 21:00:00,828.89,21,Friday,0,3
2023-03-17 22:00:00,790.18,22,Friday,0,3
2023-03-17 23:00:00,656.21,23,Friday,0,3
2023-03-18 00:00:00,506.33,0,Saturday,1,3
2023-03-18 01:00:00,476.66,1,Saturday,1,3
2023-03-18 02:00:00,529.66,2,Saturday,1,3
2023-03-18 03:00:00,497.57,3,Saturday,1,3
2023-03-18 04:00:00,485.4,4,Saturday,1,3
2023-03-18 05:00:00,578.39,5,Saturday,1,3
2023-03-18 06:00:00,736.56,6,Saturday,1,3
2023-03-18 07:00:00,778.9,7,Saturday,1,3
2023-03-18 08:00:00,859.11,8,Saturday,1,3
2023-03-18 09:00:00,881.83,9,Saturday,1,3
2023-03-18 10:00:00,852.61,10,Saturday,1,3
2023-03-18 11:00:00,632.63,11,Saturday,1,3
2023-03-18 12:00:00,663.49,12,Saturday,1,3
2023-03-18 13:00:00,667.28,13,Saturday,1,3
2023-03-18 14:00:00,587.51,14,Saturday,1,3
2023-03-18 15:00:00,599.57,15,Saturday,1,3
2023-03-18 16:00:00,604.79,16,Saturday,1,3
2023-03-18 17:00:00,692.93,17,Saturday,1,3
2023-03-18 18:00:00,753.01,18,Saturday,1,3
2023-03-18 19:00:00,929.82,19,Saturday,1,3
2023-03-18 20:00:00,968.47,20,Saturday,1,3
2023-03-18 21:00:00,903.29,21,Saturday,1,3
2023-03-18 22:00:00,716.28,22,Saturday,1,3
2023-03-18 23:00:00,719.88,23,Saturday,1,3
2023-03-19 00:00:00,533.61,0,Sunday,1,3
2023-03-19 01:00:00,519.33,1,Sunday,1,3
2023-03-19 02:00:00,441.63,2,Sunday,1,3
2023-03-19 03:00:00,491.36,3,Sunday,1,3
2023-03-19 04:00:00,548.1,4,Sunday,1,3
2023-03-19 05:00:00,549.73,5,Sunday,1,3
2023-03-19 06:00:00,562.37,6,Sunday,1,3
2023-03-19 07:00:00,560.85,7,Sunday,1,3
2023-03-19 08:00:00,960.73,8,Sunday,1,3
2023-03-19 09:00:00,860.96,9,Sunday,1,3
2023-03-19 10:00:00,843.38,10,Sunday,1,3
2023-03-19 11:00:00,771.16,11,Sunday,1,3
2023-03-19 12:00:00,747.24,12,Sunday,1,3
2023-03-19 13:00:00,572.3,13,Sunday,1,3
2023-03-19 14:00:00,557.28,14,Sunday,1,3
2023-03-19 15:00:00,562.48,15,Sunday,1,3
2023-03-19 16:00:00,676.07,16,Sunday,1,3
2023-03-19 17:00:00,651.22,17,Sunday,1,3
2023-03-19 18:00:00,811.79,18,Sunday,1,3
2023-03-19 19:00:00,912.55,19,Sunday,1,3
2023-03-19 20:00:00,972.35,20,Sunday,1,3
2023-03-19 21:00:00,914.45,21,Sunday,1,3
2023-03-19 22:00:00,788.01,22,Sunday,1,3
2023-03-19 23:00:00,667.9,23,Sunday,1,3
2023-03-20 00:00:00,543.45,0,Monday,0,3
2023-03-20 01:00:00,742.74,1,Monday,0,3
2023-03-20 02:00:00,530.05,2,Monday,0,3
2023-03-20 03:00:00,534.32,3,Monday,0,3
2023-03-20 04:00:00,580.73,4,Monday,0,3
2023-03-20 05:00:00,507.95,5,Monday,0,3
2023-03-20 06:00:00,631.89,6,Monday,0,3
2023-03-20 07:00:00,675.99,7,Monday,0,3
2023-03-20 08:00:00,741.05,8,Monday,0,3
2023-03-20 09:00:00,837.5,9,Monday,0,3
2023-03-20 10:00:00,856.29,10,Monday,0,3
2023-03-20 11:00:00,859.81,11,Monday,0,3
2023-03-20 12:00:00,729.32,12,Monday,0,3
2023-03-20 13:00:00,688.92,13,Monday,0,3
2023-03-20 14:00:00,571.52,14,Monday,0,3
2023-03-20 15:00:00,514.03,15,Monday,0,3
2023-03-20 16:00:00,594.6,16,Monday,0,3
2023-03-20 17:00:00,617.39,17,Monday,0,3
2023-03-20 18:00:00,684.79,18,Monday,0,3
2023-03-20 19:00:00,865.75,19,Monday,0,3
2023-03-20 20:00:00,866.15,20,Monday,0,3
2023-03-20 21:00:00,901.42,21,Monday,0,3
2023-03-20 22:00:00,700.0,22,Monday,0,3
2023-03-20 23:00:00,653.63,23,Monday,0,3
2023-03-21 00:00:00,461.42,0,Tuesday,0,3
2023-03-21 01:00:00,580.58,1,Tuesday,0,3
2023-03-21 02:00:00,459.55,2,Tuesday,0,3
2023-03-21 03:00:00,442.37,3,Tuesday,0,3
2023-03-21 04:00:00,428.76,4,Tuesday,0,3
2023-03-21 05:00:00,484.63,5,Tuesday,0,3
2023-03-21 06:00:00,546.24,6,Tuesday,0,3
2023-03-21 07:00:00,664.41,7,Tuesday,0,3
2023-03-21 08:00:00,782.53,8,Tuesday,0,3
2023-03-21 09:00:00,772.36,9,Tuesday,0,3
2023-03-21 10:00:00,838.57,10,Tuesday,0,3
2023-03-21 11:00:00,750.53,11,Tuesday,0,3
2023-03-21 12:00:00,753.34,12,Tuesday,0,3
2023-03-21 13:00:00,706.11,13,Tuesday,0,3
2023-03-21 14:00:00,689.06,14,Tuesday,0,3
2023-03-21 15:00:00,596.82,15,Tuesday,0,3
2023-03-21 16:00:00,564.83,16,Tuesday,0,3
2023-03-21 17:00:00,655.42,17,Tuesday,0,3
2023-03-21 18:00:00,801.85,18,Tuesday,0,3
2023-03-21 19:00:00,744.55,19,Tuesday,0,3
2023-03-21 20:00:00,900.38,20,Tuesday,0,3
2023-03-21 21:00:00,914.53,21,Tuesday,0,3
2023-03-21 22:00:00,771.98,22,Tuesday,0,3
2023-03-21 23:00:00,619.58,23,Tuesday,0,3
2023-03-22 00:00:00,463.02,0,Wednesday,0,3
2023-03-22 01:00:00,433.37,1,Wednesday,0,3
2023-03-22 02:00:00,540.15,2,Wednesday,0,3
2023-03-22 03:00:00,551.81,3,Wednesday,0,3
2023-03-22 04:00:00,510.61,4,Wednesday,0,3
2023-03-22 05:00:00,565.79,5,Wednesday,0,3
2023-03-22 06:00:00,564.83,6,Wednesday,0,3
2023-03-22 07:00:00,671.28,7,Wednesday,0,3
2023-03-22 08:00:00,845.58,8,Wednesday,0,3
2023-03-22 09:00:00,809.48,9,Wednesday,0,3
2023-03-22 10:00:00,866.14,10,Wednesday,0,3
2023-03-22 11:00:00,748.42,11,Wednesday,0,3
2023-03-22 12:00:00,700.12,12,Wednesday,0,3
2023-03-22 13:00:00,634.12,13,Wednesday,0,3
2023-03-22 14:00:00,615.5,14,Wednesday,0,3
2023-03-22 15:00:00,701.17,15,Wednesday,0,3
2023-03-22 16:00:00,581.52,16,Wednesday,0,3
2023-03-22 17:00:00,671.83,17,Wednesday,0,3
2023-03-22 18:00:00,782.59,18,Wednesday,0,3
2023-03-22 19:00:00,1009.76,19,Wednesday,0,3
2023-03-22 20:00:00,810.44,20,Wednesday,0,3
2023-03-22 21:00:00,836.53,21,Wednesday,0,3
2023-03-22 22:00:00,705.9,22,Wednesday,0,3
2023-03-22 23:00:00,622.78,23,Wednesday,0,3
2023-03-23 00:00:00,500.45,0,Thursday,0,3
2023-03-23 01:00:00,488.22,1,Thursday,0,3
2023-03-23 02:00:00,395.42,2,Thursday,0,3
2023-03-23 03:00:00,605.44,3,Thursday,0,3
2023-03-23 04:00:00,503.89,4,Thursday,0,3
2023-03-23 05:00:00,460.66,5,Thursday,0,3
2023-03-23 06:00:00,662.02,6,Thursday,0,3
2023-03-23 07:00:00,683.8,7,Thursday,0,3
2023-03-23 08:00:00,805.69,8,Thursday,0,3
2023-03-23 09:00:00,840.46,9,Thursday,0,3
2023-03-23 10:00:00,906.47,10,Thursday,0,3
2023-03-23 11:00:00,708.29,11,Thursday,0,3
2023-03-23 12:00:00,677.26,12,Thursday,0,3
2023-03-23 13:00:00,600.83,13,Thursday,0,3
2023-03-23 14:00:00,502.15,14,Thursday,0,3
2023-03-23 15:00:00,580.46,15,Thursday,0,3
2023-03-23 16:00:00,604.34,16,Thursday,0,3
2023-03-23 17:00:00,629.93,17,Thursday,0,3
2023-03-23 18:00:00,782.49,18,Thursday,0,3
2023-03-23 19:00:00,855.08,19,Thursday,0,3
2023-03-23 20:00:00,883.46,20,Thursday,0,3
2023-03-23 21:00:00,785.98,21,Thursday,0,3
2023-03-23 22:00:00,741.59,22,Thursday,0,3
2023-03-23 23:00:00,644.32,23,Thursday,0,3
2023-03-24 00:00:00,530.49,0,Friday,0,3
2023-03-24 01:00:00,422.33,1,Friday,0,3
2023-03-24 02:00:00,517.38,2,Friday,0,3
2023-03-24 03:00:00,577.24,3,Friday,0,3
2023-03-24 04:00:00,561.0,4,Friday,0,3
2023-03-24 05:00:00,656.87,5,Friday,0,3
2023-03-24 06:00:00,506.58,6,Friday,0,3
2023-03-24 07:00:00,647.78,7,Friday,0,3
2023-03-24 08:00:00,763.39,8,Friday,0,3
2023-03-24 09:00:00,796.24,9,Friday,0,3
2023-03-24 10:00:00,758.87,10,Friday,0,3
2023-03-24 11:00:00,746.03,11,Friday,0,3
2023-03-24 12:00:00,698.2,12,Friday,0,3
2023-03-24 13:00:00,645.38,13,Friday,0,3
2023-03-24 14:00:00,552.19,14,Friday,0,3
2023-03-24 15:00:00,585.61,15,Friday,0,3
2023-03-24 16:00:00,585.26,16,Friday,0,3
2023-03-24 17:00:00,573.28,17,Friday,0,3
2023-03-24 18:00:00,667.9,18,Friday,0,3
2023-03-24 19:00:00,894.95,19,Friday,0,3
2023-03-24 20:00:00,887.34,20,Friday,0,3
2023-03-24 21:00:00,849.55,21,Friday,0,3
2023-03-24 22:00:00,728.93,22,Friday,0,3
2023-03-24 23:00:00,629.15,23,Friday,0,3
2023-03-25 00:00:00,521.81,0,Saturday,1,3
2023-03-25 01:00:00,542.31,1,Saturday,1,3
2023-03-25 02:00:00,421.68,2,Saturday,1,3
2023-03-25 03:00:00,506.51,3,Saturday,1,3
2023-03-25 04:00:00,481.2,4,Saturday,1,3
2023-03-25 05:00:00,849.14,5,Saturday,1,3
2023-03-25 06:00:00,668.83,6,Saturday,1,3
2023-03-25 07:00:00,699.31,7,Saturday,1,3
2023-03-25 08:00:00,816.76,8,Saturday,1,3
2023-03-25 09:00:00,865.67,9,Saturday,1,3
2023-03-25 10:00:00,882.56,10,Saturday,1,3
2023-03-25 11:00:00,764.69,11,Saturday,1,3
2023-03-25 12:00:00,729.8,12,Saturday,1,3
2023-03-25 13:00:00,815.68,13,Saturday,1,3
2023-03-25 14:00:00,622.45,14,Saturday,1,3
2023-03-25 15:00:00,598.67,15,Saturday,1,3
2023-03-25 16:00:00,566.4,16,Saturday,1,3
2023-03-25 17:00:00,615.79,17,Saturday,1,3
2023-03-25 18:00:00,823.91,18,Saturday,1,3
2023-03-25 19:00:00,1015.0,19,Saturday,1,3
2023-03-25 20:00:00,991.2,20,Saturday,1,3
2023-03-25 21:00:00,901.32,21,Saturday,1,3
2023-03-25 22:00:00,772.69,22,Saturday,1,3
2023-03-25 23:00:00,666.52,23,Saturday,1,3
2023-03-26 00:00:00,527.82,0,Sunday,1,3
2023-03-26 01:00:00,470.56,1,Sunday,1,3
2023-03-26 02:00:00,458.47,2,Sunday,1,3
2023-03-26 03:00:00,550.28,3,Sunday,1,3
2023-03-26 04:00:00,634.91,4,Sunday,1,3
2023-03-26 05:00:00,590.12,5,Sunday,1,3
2023-03-26 06:00:00,622.5,6,Sunday,1,3
2023-03-26 07:00:00,665.76,7,Sunday,1,3
2023-03-26 08:00:00,837.52,8,Sunday,1,3
2023-03-26 09:00:00,850.89,9,Sunday,1,3
2023-03-26 10:00:00,845.42,10,Sunday,1,3
2023-03-26 11:00:00,744.71,11,Sunday,1,3
2023-03-26 12:00:00,752.95,12,Sunday,1,3
2023-03-26 13:00:00,717.67,13,Sunday,1,3
2023-03-26 14:00:00,642.44,14,Sunday,1,3
2023-03-26 15:00:00,701.28,15,Sunday,1,3
2023-03-26 16:00:00,599.61,16,Sunday,1,3
2023-03-26 17:00:00,630.07,17,Sunday,1,3
2023-03-26 18:00:00,766.43,18,Sunday,1,3
2023-03-26 19:00:00,846.99,19,Sunday,1,3
2023-03-26 20:00:00,931.97,20,Sunday,1,3
2023-03-26 21:00:00,896.71,21,Sunday,1,3
2023-03-26 22:00:00,770.52,22,Sunday,1,3
2023-03-26 23:00:00,618.9,23,Sunday,1,3
2023-03-27 00:00:00,513.63,0,Monday,0,3
2023-03-27 01:00:00,520.97,1,Monday,0,3
2023-03-27 02:00:00,555.26,2,Monday,0,3
2023-03-27 03:00:00,475.94,3,Monday,0,3
2023-03-27 04:00:00,446.39,4,Monday,0,3
2023-03-27 05:00:00,576.84,5,Monday,0,3
2023-03-27 06:00:00,577.12,6,Monday,0,3
2023-03-27 07:00:00,722.24,7,Monday,0,3
2023-03-27 08:00:00,730.35,8,Monday,0,3
2023-03-27 09:00:00,817.48,9,Monday,0,3
2023-03-27 10:00:00,878.16,10,Monday,0,3
2023-03-27 11:00:00,763.42,11,Monday,0,3
2023-03-27 12:00:00,764.47,12,Monday,0,3
2023-03-27 13:00:00,664.31,13,Monday,0,3
2023-03-27 14:00:00,609.85,14,Monday,0,3
2023-03-27 15:00:00,619.5,15,Monday,0,3
2023-03-27 16:00:00,630.15,16,Monday,0,3
2023-03-27 17:00:00,671.17,17,Monday,0,3
2023-03-27 18:00:00,709.07,18,Monday,0,3
2023-03-27 19:00:00,805.17,19,Monday,0,3
2023-03-27 20:00:00,859.96,20,Monday,0,3
2023-03-27 21:00:00,862.46,21,Monday,0,3
2023-03-27 22:00:00,667.11,22,Monday,0,3
2023-03-27 23:00:00,618.83,23,Monday,0,3
2023-03-28 00:00:00,1092.78,0,Tuesday,0,3
2023-03-28 01:00:00,510.62,1,Tuesday,0,3
2023-03-28 02:00:00,524.44,2,Tuesday,0,3
2023-03-28 03:00:00,415.99,3,Tuesday,0,3
2023-03-28 04:00:00,525.99,4,Tuesday,0,3
2023-03-28 05:00:00,600.3,5,Tuesday,0,3
2023-03-28 06:00:00,571.99,6,Tuesday,0,3
2023-03-28 07:00:00,642.99,7,Tuesday,0,3
2023-03-28 08:00:00,751.78,8,Tuesday,0,3
2023-03-28 09:00:00,852.07,9,Tuesday,0,3
2023-03-28 10:00:00,712.12,10,Tuesday,0,3
2023-03-28 11:00:00,714.56,11,Tuesday,0,3
2023-03-28 12:00:00,672.04,12,Tuesday,0,3
2023-03-28 13:00:00,531.41,13,Tuesday,0,3
2023-03-28 14:00:00,614.25,14,Tuesday,0,3
2023-03-28 15:00:00,639.67,15,Tuesday,0,3
2023-03-28 16:00:00,496.9,16,Tuesday,0,3
2023-03-28 17:00:00,629.75,17,Tuesday,0,3
2023-03-28 18:00:00,737.51,18,Tuesday,0,3
2023-03-28 19:00:00,779.24,19,Tuesday,0,3
2023-03-28 20:00:00,838.11,20,Tuesday,0,3
2023-03-28 21:00:00,796.75,21,Tuesday,0,3
2023-03-28 22:00:00,687.81,22,Tuesday,0,3
2023-03-28 23:00:00,626.47,23,Tuesday,0,3
2023-03-29 00:00:00,628.61,0,Wednesday,0,3
2023-03-29 01:00:00,387.63,1,Wednesday,0,3
2023-03-29 02:00:00,471.34,2,Wednesday,0,3
2023-03-29 03:00:00,472.34,3,Wednesday,0,3
2023-03-29 04:00:00,555.3,4,Wednesday,0,3
2023-03-29 05:00:00,541.79,5,Wednesday,0,3
2023-03-29 06:00:00,531.08,6,Wednesday,0,3
2023-03-29 07:00:00,574.17,7,Wednesday,0,3
2023-03-29 08:00:00,774.29,8,Wednesday,0,3
2023-03-29 09:00:00,821.0,9,Wednesday,0,3
2023-03-29 10:00:00,809.2,10,Wednesday,0,3
2023-03-29 11:00:00,779.28,11,Wednesday,0,3
2023-03-29 12:00:00,591.14,12,Wednesday,0,3
2023-03-29 13:00:00,657.05,13,Wednesday,0,3
2023-03-29 14:00:00,563.3,14,Wednesday,0,3
2023-03-29 15:00:00,581.87,15,Wednesday,0,3
2023-03-29 16:00:00,560.93,16,Wednesday,0,3
2023-03-29 17:00:00,617.32,17,Wednesday,0,3
2023-03-29 18:00:00,727.9,18,Wednesday,0,3
2023-03-29 19:00:00,755.31,19,Wednesday,0,3
2023-03-29 20:00:00,901.91,20,Wednesday,0,3
2023-03-29 21:00:00,793.51,21,Wednesday,0,3
2023-03-29 22:00:00,790.81,22,Wednesday,0,3
2023-03-29 23:00:00,628.86,23,Wednesday,0,3
2023-03-30 00:00:00,465.71,0,Thursday,0,3
2023-03-30 01:00:00,469.24,1,Thursday,0,3
2023-03-30 02:00:00,535.05,2,Thursday,0,3
2023-03-30 03:00:00,472.68,3,Thursday,0,3
2023-03-30 04:00:00,483.09,4,Thursday,0,3
2023-03-30 05:00:00,508.97,5,Thursday,0,3
